,H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,-1.1430318819171246e-05,5.540844782806325e-06,-0.0001854412232203461,1.8653886717211512e-06,2.0668856695952135e-06,6.823057791045852e-07,0.0001867068417814984,9.275354791672251e-09,0.0
1,-1.1672366165564789e-05,5.4902505827917e-06,-0.00019088906502453575,3.022081759350856e-06,3.833874759463149e-06,2.3757704990611435e-06,0.00018782085094912155,1.860264031215708e-08,0.0
2,-1.2015868700107773e-05,5.491132871364952e-06,-0.00019631313203614974,3.798776141280682e-06,5.362779206056543e-06,4.718432932606875e-06,0.00018892989828755096,2.7981297397505488e-08,0.0
3,-1.2434897843196812e-05,5.529140565948792e-06,-0.00020175744662297892,4.369171571699862e-06,6.701196840284238e-06,7.512361263824933e-06,0.00019004306294208574,3.741128233212932e-08,0.0
4,-1.2914547486221157e-05,5.5958092104336224e-06,-0.0002072541147073767,4.8221120193204025e-06,7.8857511928089e-06,1.0651130834377176e-05,0.00019116696598411618,4.6892952541607994e-08,0.0
5,-1.3445475252807314e-05,5.685668261417701e-06,-0.0002128285109812258,5.206254299506223e-06,8.94585256055138e-06,1.40729442311438e-05,0.00019230683992248746,5.642695892652542e-08,0.0
6,-1.4021556548086371e-05,5.7949891571227215e-06,-0.0002185017852816992,5.549013743781626e-06,9.905599286886095e-06,1.7740679774677235e-05,0.00019346704568945565,6.60141778622115e-08,0.0
7,-1.4638687077787495e-05,5.92115609328102e-06,-0.00022429183026746564,5.865973278548568e-06,1.0784684313345663e-05,2.1631775732927394e-05,0.0001946512722327993,7.565569435116675e-08,0.0
8,-1.52940625572124e-05,6.06227414594308e-06,-0.00023021428871133722,6.166194793636304e-06,1.1599359425169872e-05,2.5732425840460662e-05,0.0001958627442996007,8.535276373898304e-08,0.0
9,-1.598573011139124e-05,6.216927847950381e-06,-0.0002362830970733428,6.45527229499185e-06,1.2363105365643985e-05,3.0034080320935413e-05,0.0001971043345560312,9.510679918119155e-08,0.0
10,-1.671224865020797e-05,6.383997694560515e-06,-0.0002425109198211367,6.7374842610963736e-06,1.3087227681569638e-05,3.4530886300161067e-05,0.00019837865318371163,1.0491935024541129e-07,0.0
11,-1.7472587241829083e-05,6.562597569648427e-06,-0.0002489095227562995,7.016247659562449e-06,1.3781270431921684e-05,3.9219077359216545e-05,0.0001996881248925167,1.1479208526279548e-07,0.0
12,-1.8266093681598738e-05,6.752051309939516e-06,-0.00025549001808503204,7.294090523982632e-06,1.4453300857512006e-05,4.4096902820007257e-05,0.00020103503946872073,1.2472678646858577e-07,0.0
13,-1.9092436009344473e-05,6.951860109193554e-06,-0.00026226297090256215,7.572823606754352e-06,1.5110124595707964e-05,4.9164299513894486e-05,0.00020242157373932305,1.3472534703321258e-07,0.0
14,-1.995151011888347e-05,7.161652899372042e-06,-0.0002692385078715253,7.853916414979725e-06,1.5757540622233712e-05,5.44223042968734e-05,0.00020384981399297028,1.4478976397961973e-07,0.0
15,-2.0843439282577616e-05,7.381185437681987e-06,-0.0002764263386565731,8.138491940119665e-06,1.6400358478411752e-05,5.987305954415105e-05,0.00020532176040071603,1.549221380702275e-07,0.0
16,-2.176847096922444e-05,7.610280918878882e-06,-0.00028383600342079857,8.42767732918962e-06,1.7042791262407084e-05,6.551922214662432e-05,0.00020683937806482516,1.651246680979647e-07,0.0
17,-2.272705521732046e-05,7.848871988384195e-06,-0.0002914767831016128,8.722282679699654e-06,1.768824188921498e-05,7.136446359664026e-05,0.00020840457851276165,1.75399652232484e-07,0.0
18,-2.3719713587728083e-05,8.096923751522693e-06,-0.0002993580634217083,9.023225592250651e-06,1.833984181187193e-05,7.741274159592209e-05,0.00021001929478400491,1.8574947386413785e-07,0.0
19,-2.474709975403366e-05,8.354468665125636e-06,-0.00030748918897986104,9.331258865907352e-06,1.9000251134907406e-05,8.366868212912142e-05,0.00021168545131647706,1.961766223557807e-07,0.0
20,-2.5809945813863437e-05,8.621573729830052e-06,-0.0003158796525511768,9.64713597577458e-06,1.967190740183231e-05,9.013729457741865e-05,0.00021340500300030585,2.0668367987875581e-07,0.0
21,-2.6909088343226614e-05,8.898357551930472e-06,-0.00032453896700995337,9.97148022846312e-06,2.0356906904787185e-05,9.682412858350716e-05,0.00021517990876087742,2.1727332361466505e-07,0.0
22,-2.8045432263575134e-05,9.184967012234036e-06,-0.0003334768324507117,1.0304897254361836e-05,2.1057195428582234e-05,0.00010373509066860886,0.00021701216602379225,2.2794832670767206e-07,0.0
23,-2.9219975512786163e-05,9.48159355515293e-06,-0.0003427030106848249,1.0647900564479178e-05,2.1774430063885154e-05,0.00011087656562483363,0.0002189037848316296,2.3871155763060246e-07,0.0
24,-3.043377955120928e-05,9.788453052918821e-06,-0.0003522274963019041,1.1001010431564523e-05,2.2510152376084992e-05,0.00011825527089017363,0.00022085682311510625,2.49565987265107e-07,0.0
25,-3.168797562182418e-05,1.0105790138222692e-05,-0.0003620604784951428,1.1364716408992635e-05,2.3265758288219974e-05,0.00012587829577319096,0.00022287337882062876,2.605146877118877e-07,0.0
26,-3.298375456301675e-05,1.0433869257398305e-05,-0.0003722124633763873,1.173951792125961e-05,2.4042592809505648e-05,0.00013375306198396122,0.0002249556151245612,2.7156084271806065e-07,0.0
27,-3.4322364656722225e-05,1.0772976507987962e-05,-0.00038269418148969533,1.2125924604768306e-05,2.4841902915004315e-05,0.000141887293012226,0.00022710574136910008,2.827077373308666e-07,0.0
28,-3.5705115532866813e-05,1.1123418635302934e-05,-0.00039351668163469975,1.2524429244374864e-05,2.566489108487449e-05,0.00015028906703438386,0.00022932603239767088,2.9395877095955027e-07,0.0
29,-3.713338171412669e-05,1.1485524146974429e-05,-0.00040469135174771667,1.2935482575172233e-05,2.6512725622528155e-05,0.00015896685079954298,0.00023161883285547757,3.053174621479462e-07,0.0
30,-3.860856918602596e-05,1.1859627378346654e-05,-0.0004162298941298145,1.3359632305441366e-05,2.738659304466255e-05,0.00016792927105846927,0.00023398655209670794,3.16787432212639e-07,0.0
31,-4.013216613622281e-05,1.2246092512915554e-05,-0.00042814436827457375,1.3797350405252225e-05,2.8287603692163993e-05,0.0001771854423802058,0.0002364316729861367,3.2837243412224253e-07,0.0
32,-4.170571697608456e-05,1.2645300034178337e-05,-0.00044044720861001306,1.4249109198996058e-05,2.9216869665337275e-05,0.00018674481477766442,0.0002389567555663731,3.400763435484672e-07,0.0
33,-4.333079604261594e-05,1.3057632685523772e-05,-0.00045315125278370163,1.4715448195636575e-05,3.0175594710825265e-05,0.00019661702718505104,0.0002415644428985282,3.519031507527675e-07,0.0
34,-4.500907217324817e-05,1.3483510623177662e-05,-0.0004662696506975985,1.5196844041098037e-05,3.116482458607921e-05,0.00020681224436038616,0.0002442574422621078,3.6385699799778156e-07,0.0
35,-4.67422546213921e-05,1.3923359993524647e-05,-0.0004798160035596611,1.569380526300105e-05,3.2185700532437124e-05,0.000217340896380555,0.0002470385538595941,3.7594215194130336e-07,0.0
36,-4.8532107459696844e-05,1.4377620857274134e-05,-0.0004938043409463266,1.6206851631139883e-05,3.323939807149983e-05,0.00022821374875830512,0.00024991066607199926,3.881630158052102e-07,0.0
37,-5.0380473701114435e-05,1.4846759112678373e-05,-0.0005082491251598068,1.6736536607336027e-05,3.43270233530096e-05,0.00023944199930316378,0.0002528767563385957,4.0052414613772104e-07,0.0
38,-5.228924428257887e-05,1.5331250596888607e-05,-0.0005231652636222839,1.728340451546656e-05,3.544976380753251e-05,0.0002510371650199693,0.00025593989372534357,4.1303023966225086e-07,0.0
39,-5.4260377786584024e-05,1.583158985290244e-05,-0.0005385681435968926,1.7848026302402472e-05,3.66088139098047e-05,0.00026301115910183306,0.000259103246067854,4.256861486800084e-07,0.0
40,-5.6295903137410766e-05,1.6348288869200024e-05,-0.000554473714988983,1.8431003999566517e-05,3.780541207056382e-05,0.0002753763192604363,0.0002623700970329885,4.384968936385163e-07,0.0
41,-5.839790952937751e-05,1.6881875566982245e-05,-0.0005708983785074615,1.9032956118935605e-05,3.9040820358447696e-05,0.0002881453452764117,0.0002657438230685355,4.514676475261411e-07,0.0
42,-6.0568558807109127e-05,1.7432896320335412e-05,-0.0005878591021615529,1.965452008387669e-05,4.0316344142269964e-05,0.00030133137926042597,0.0002692279174042021,4.6460375755183264e-07,0.0
43,-6.281008990689633e-05,1.8001917785812117e-05,-0.0006053734336737034,2.0296336224942534e-05,4.1633329446586005e-05,0.00031494803676883825,0.000272825992602998,4.779107514228948e-07,0.0
44,-6.512480658305585e-05,1.8589521358448056e-05,-0.0006234594816586822,2.0959092863725658e-05,4.2993179152884124e-05,0.00032900932385130044,0.0002765417766863261,4.913943290535541e-07,0.0
45,-6.751509504305544e-05,1.9196311430092564e-05,-0.0006421359333733106,2.1643477483288306e-05,4.4397316648156475e-05,0.00034352974570078803,0.00028037911677273317,5.050603813074101e-07,0.0
46,-6.998342207973832e-05,1.9822913876860428e-05,-0.0006614220730829619,2.2350188814464668e-05,4.584719857372743e-05,0.00035852429604441016,0.0002843419828612538,5.189149919837662e-07,0.0
47,-7.253233024309813e-05,2.0469971874456384e-05,-0.0006813378382634253,2.3079957670208777e-05,4.7344357909122417e-05,0.0003740084371953921,0.0002884344794187391,5.329644386046063e-07,0.0
48,-7.516444906160036e-05,2.1138153124117095e-05,-0.0007019037683229866,2.3833534973630604e-05,4.889033431368482e-05,0.00038999814497941515,0.0002926608347852745,5.472152084647597e-07,0.0
49,-7.788249308718637e-05,2.1828147055868844e-05,-0.0007231410623493076,2.461168816975436e-05,5.048671822347094e-05,0.0004065099149080372,0.00029702541308253717,5.616739968256354e-07,0.0
50,-8.068926431549253e-05,2.2540665606452134e-05,-0.0007450715928256022,2.541520184004875e-05,5.2135149192276813e-05,0.0004235607757561156,0.00030153271703315613,5.763477130453578e-07,0.0
51,-8.358765746454401e-05,2.3276442646913998e-05,-0.0007677180075802738,2.6244918932615167e-05,5.383733673559399e-05,0.00044116831426758155,0.00030618740895774644,5.912435043665942e-07,0.0
52,-8.658065882601105e-05,2.40362373170763e-05,-0.0007911036057026064,2.710168416962652e-05,5.5595017047745694e-05,0.0004593506720557445,0.0003109942852006374,6.063687377872477e-07,0.0
53,-8.967135150261813e-05,2.482083280260994e-05,-0.0008152524594866679,2.7986380139191615e-05,5.740998842380347e-05,0.00047812657734978007,0.0003159583012515631,6.217310223376318e-07,0.0
54,-9.286292615381722e-05,2.5631037149473905e-05,-0.0008401895591276272,2.8899932886027605e-05,5.9284152823913216e-05,0.000497515422631486,0.0003210846015599601,6.373382305837171e-07,0.0
55,-9.615866853432367e-05,2.6467683982988367e-05,-0.000865940592105456,2.984329637378041e-05,6.121944024338316e-05,0.0005175371675064963,0.0003263784740580959,6.531984750355175e-07,0.0
56,-9.95619756081539e-05,2.7331634328024145e-05,-0.0008925321411603615,3.081745800240827e-05,6.321786098292696e-05,0.0005382124523633024,0.0003318453909522283,6.69320139625247e-07,0.0
57,-0.00010307636342935023,2.8223780145235658e-05,-0.0009199916971165142,3.1823420702934895e-05,6.528149050036437e-05,0.0005595626459556126,0.0003374910113502967,6.857118914203587e-07,0.0
58,-0.00010670545376478511,2.9145038399934165e-05,-0.0009483476348325767,3.286224369747343e-05,6.741248888707493e-05,0.0005816097586340942,0.0003433211763106172,7.023826681679668e-07,0.0
59,-0.00011045299188040274,3.009635915561724e-05,-0.0009776292385781332,3.393500049156589e-05,6.961306528843897e-05,0.0006043765497758892,0.00034934191404160643,7.193417054182291e-07,0.0
60,-0.00011432284760546048,3.107872577239204e-05,-0.001007866712621,3.504278336186991e-05,7.188547792712636e-05,0.000627886532548999,0.0003555594420740188,7.365985420543116e-07,0.0
61,-0.00011831901447736283,3.209315130018946e-05,-0.0010390912821410434,3.618672951686287e-05,7.423208574734303e-05,0.0006521639789671477,0.0003619801880663249,7.541630205383e-07,0.0
62,-0.00012244561592574083,3.3140683241386764e-05,-0.0010713351401932664,3.736801091473491e-05,7.665529685082104e-05,0.0006772339409655433,0.0003686107788355877,7.720453109332947e-07,0.0
63,-0.00012670690892740898,3.422240378195903e-05,-0.0011046314983746265,3.858782956480126e-05,7.915758660971066e-05,0.0007031222806346463,0.0003754580507995901,7.902559113282684e-07,0.0
64,-0.00013110728799295472,3.533943091876363e-05,-0.0011390146143074032,3.984741361045741e-05,8.174150018670553e-05,0.0007298556962990498,0.0003825290556310406,8.088056543409976e-07,0.0
65,-0.00013565129239817656,3.649291565994465e-05,-0.0011745199952764025,4.114807940297855e-05,8.440971685020175e-05,0.0007574617678107493,0.00038983110220645753,8.277057442470897e-07,0.0
66,-0.00014034360411207893,3.76840479739566e-05,-0.00121118417649171,4.2491158151403984e-05,8.716495964083587e-05,0.0007859689362089233,0.0003973717108944721,8.469677341973379e-07,0.0
67,-0.00014518905553801624,3.891405543132428e-05,-0.0012490448870613403,4.387803370468328e-05,9.001004648676615e-05,0.0008154065556762105,0.000405158647747524,8.666035528482092e-07,0.0
68,-0.00015019265181134188,4.018420599753379e-05,-0.0012881413152285885,4.531015787422522e-05,9.294795369125584e-05,0.0008458050447832162,0.0004131999791488035,8.866255448957356e-07,0.0
69,-0.00015535954439031466,4.149580597232506e-05,-0.001328513754618365,4.6789030131513945e-05,9.598171799611839e-05,0.0008771956995853002,0.00042150399889241924,9.070464310029582e-07,0.0
70,-0.0001606950592482604,4.285020490187746e-05,-0.001370203895755761,4.831620250492036e-05,9.911449735665385e-05,0.0009096108826435648,0.00043007928824066846,9.27879356336021e-07,0.0
71,-0.0001662047102909509,4.424880267394154e-05,-0.0014132548137877658,4.989323879843856e-05,0.00010234952952690703,0.000943084101808787,0.00043893471335989197,9.491379107508286e-07,0.0
72,-0.0001718941779574369,4.569303751771889e-05,-0.0014577110097562902,5.152179851363853e-05,0.00010569020226309664,0.0009776498794683312,0.000448079433841816,9.708361091260092e-07,0.0
73,-0.00017776933453170915,4.718439921215138e-05,-0.0015036183930481784,5.320356290041946e-05,0.00010913997715655767,0.001013343900849445,0.00045752289902980224,9.929884315120864e-07,0.0
74,-0.00018383624619124612,4.8724430163494875e-05,-0.00155102427969044,5.494023675539201e-05,0.0001127023796454695,0.0010502030218400766,0.0004672748476429619,1.0156098342917859e-06,0.0
75,-0.00019010117524914457,5.0314720165816406e-05,-0.0015999775942435461,5.6733593165519477e-05,0.00011638109022473626,0.0010882653007884006,0.0004773453493986974,1.0387157495210391e-06,0.0
