,H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,-3.602236029557257e-05,1.7395475087021744e-05,-0.0005837995343937363,6.608593618968554e-06,7.520059265581578e-06,3.281891052649581e-06,0.000584960093658955,5.57820061322634e-08,0.0
1,-3.717392773265419e-05,1.7362300536772688e-05,-0.0006031302941639693,1.0348541678904854e-05,1.3555866045039014e-05,1.1067330106230414e-05,0.0005878583993817163,1.1178414796034162e-07,0.0
2,-3.8770002269506756e-05,1.7548422658309324e-05,-0.0006225548984884837,1.2779980899876482e-05,1.8503405920157708e-05,2.155433486363262e-05,0.0005907707509938896,1.6800542212483119e-07,0.0
3,-4.069275541233782e-05,1.788848629786172e-05,-0.0006422778070409157,1.4576654466199817e-05,2.26439233155719e-05,3.3908629345445225e-05,0.0005937284205005679,2.2444852760712924e-07,0.0
4,-4.287836365752682e-05,1.83458874523391e-05,-0.0006624479698603523,1.6038737723857234e-05,2.618462637351799e-05,4.772177746369922e-05,0.0005967541857804619,2.8111872400371037e-07,0.0
5,-4.528781031700638e-05,1.8897478822086607e-05,-0.0006831809009396678,1.731999402325925e-05,2.92817991943929e-05,6.276570816288798e-05,0.0005998657078740252,3.3802318002240894e-07,0.0
6,-4.789697271871121e-05,1.9528153888474534e-05,-0.0007045732653526578,1.8499994209482584e-05,3.205548415830826e-05,7.891367245476488e-05,0.0006030777627871587,3.951705731802798e-07,0.0
7,-5.069084855001554e-05,2.0227803083859197e-05,-0.0007267078631421212,1.9621738242625994e-05,3.459787945358816e-05,9.60957159281919e-05,0.0006064030041166486,4.5257086722294183e-07,0.0
8,-5.3660179528273735e-05,2.0989506116554562e-05,-0.0007496574230704532,2.071152387618477e-05,3.6979814157504746e-05,0.00011427397974744742,0.0006098525435248332,5.102351762022715e-07,0.0
9,-5.679943776354282e-05,2.1808444946471356e-05,-0.000773487148680516,2.178814902007049e-05,3.9256036211647855e-05,0.00013342944028299188,0.0006134363403653142,5.681756175627653e-07,0.0
10,-6.0105701807307873e-05,2.2681222574143556e-05,-0.0007982585033018831,2.286708962822573e-05,4.1470124880679434e-05,0.00015355558204690488,0.0006171637807861596,6.264051930775673e-07,0.0
11,-6.357850703025039e-05,2.360573250319851e-05,-0.0008240309790261604,2.395933528569434e-05,4.365676213351645e-05,0.00017465877002459897,0.0006210439483387994,6.849377706030536e-07,0.0
12,-6.721934631948106e-05,2.4580909898872978e-05,-0.0008508620709973778,2.5072581355018748e-05,4.584313670528271e-05,0.00019675538122785043,0.000625085620073755,7.437880560787729e-07,0.0
13,-7.103102620191506e-05,2.5606397082612463e-05,-0.0008788076763400736,2.6213461106314157e-05,4.8050703906743084e-05,0.0002198678412905214,0.0006292973275921016,8.029715636960397e-07,0.0
14,-7.501746203751371e-05,2.6682392835912366e-05,-0.0009079236271558374,2.7387749667662976e-05,5.029688161933357e-05,0.00024402396892223043,0.0006336875915264086,8.625046218030711e-07,0.0
15,-7.918344837557749e-05,2.7809514162431216e-05,-0.0009382664338327388,2.860073832670335e-05,5.259626027768483e-05,0.00026925592983602256,0.0006382650352380099,9.224043674644686e-07,0.0
