,H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,-8.430067459840728e-06,4.097453392355797e-06,-0.0001365054308148221,1.1930997693683397e-06,1.3413272714014283e-06,4.66241227890877e-07,0.00013783097566023582,6.400953410564815e-09,0.0
1,-8.59297881544892e-06,4.062979953847974e-06,-0.00014018548794349832,1.911736721554522e-06,2.4863736128025536e-06,1.610520564196955e-06,0.00013869401560863436,1.2840297910873026e-08,0.0
2,-8.82293939681609e-06,4.062529898494833e-06,-0.0001438497110828072,2.380735327370615e-06,3.47364635567953e-06,3.1831486427450533e-06,0.00013955327258143008,1.931767390316652e-08,0.0
3,-9.101671696262436e-06,4.086122709821624e-06,-0.000147524821162136,2.7213093925041166e-06,4.334105933774372e-06,5.044061330704217e-06,0.0001404150604555604,2.5833036033691068e-08,0.0
4,-9.419256905306979e-06,4.1281912681998115e-06,-0.00015123010949585737,2.990322686203594e-06,5.091517730266534e-06,7.123010818152464e-06,0.00014128393730218533,3.238659615662523e-08,0.0
5,-9.769623923520832e-06,4.185233354261783e-06,-0.00015498039001370583,3.2170008131854784e-06,5.764790681043186e-06,9.38060729626664e-06,0.00014216340303153897,3.897876093059505e-08,0.0
6,-1.0148689573663699e-05,4.25482078521886e-06,-0.00015878793473584387,3.417766840856764e-06,6.369497819202073e-06,1.1792572006381466e-05,0.00014305635677599985,4.5610081848545734e-08,0.0
7,-1.0553623504853539e-05,4.335203482152785e-06,-0.00016266337480562828,3.6020371675745008e-06,6.918587935070768e-06,1.4343578675379241e-05,0.00014396530982112125,5.2281229183297295e-08,0.0
8,-1.098242477896898e-05,4.42509118198905e-06,-0.00016661590940500153,3.775279468137228e-06,7.422748124777259e-06,1.7023787446367622e-05,0.0001448924349773956,5.899298530376718e-08,0.0
9,-1.1433640279451365e-05,4.52350428312558e-06,-0.0001706535710961652,3.940893821578707e-06,7.890789744672653e-06,1.9826648003419176e-05,0.00014583962929065307,6.574623216743879e-08,0.0
10,-1.1906203668599229e-05,4.629675170564927e-06,-0.00017478380208740685,4.101239305932345e-06,8.330137743644876e-06,2.2747761377082086e-05,0.00014680865023016928,7.254192861256175e-08,0.0
11,-1.2399324477329597e-05,4.743000677716946e-06,-0.00017901320291857883,4.258021521071397e-06,8.746943172360327e-06,2.5784124608162363e-05,0.0001478010562943418,7.938112225557869e-08,0.0
12,-1.2912447688877026e-05,4.863011541631751e-06,-0.00018334786058701004,4.4125243213829785e-06,9.14632427162916e-06,2.893389864836539e-05,0.00014881828456497542,8.626492790236033e-08,0.0
13,-1.3445148410263199e-05,4.989313121794855e-06,-0.00018779355859580954,4.566083968492687e-06,9.532682838485631e-06,3.219573221041251e-05,0.00014986170034794245,9.319451894459728e-08,0.0
14,-1.399717299619166e-05,5.121603334673083e-06,-0.00019235586035809855,4.7197218410300026e-06,9.909762031931886e-06,3.5569158138770766e-05,0.0001509326168764445,1.0017113143995181e-07,0.0
15,-1.4568414420541927e-05,5.2596598745570704e-06,-0.00019704012395492843,4.874200979141208e-06,1.0280726034637475e-05,3.905445662488273e-05,0.00015203229880105172,1.0719606120014334e-07,0.0
