,H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,-1.0435900704970866e-05,5.0726126337516815e-06,-0.00016885432924162742,1.4586282927740738e-06,1.6606548951842953e-06,6.297895690961293e-07,0.00017045931113199132,9.233423800808733e-09,0.0
1,-1.0654767550216471e-05,5.038570181274378e-06,-0.00017340883079548005,2.3043739974830446e-06,3.056102361743207e-06,2.1555138052675666e-06,0.0001714905182898985,1.8519710029832907e-08,0.0
2,-1.0960562633081186e-05,5.048327110703834e-06,-0.00017795268820074118,2.8483916422501124e-06,4.242342858001702e-06,4.2270955140480905e-06,0.0001725192352719167,2.785843690194181e-08,0.0
3,-1.1329335052256182e-05,5.088832627791429e-06,-0.00018252003717519034,3.2426222676115905e-06,5.2628768921492435e-06,6.664529456937459e-06,0.00017355326132650328,3.7249656453524114e-08,0.0
4,-1.174827107174147e-05,5.1529155539612064e-06,-0.00018713513997694678,3.555041973161934e-06,6.150742078179344e-06,9.37987823515648e-06,0.00017459813941337203,4.6693794857276396e-08,0.0
5,-1.2209471100715876e-05,5.2360329029786784e-06,-0.00019181682682054192,3.8199698416433995e-06,6.932136215935116e-06,1.2323796322245119e-05,0.0001756581710883416,5.619155011389452e-08,0.0
6,-1.2707628319432049e-05,5.335033055600311e-06,-0.00019658091281576155,4.056213786775198e-06,7.628504507319109e-06,1.546607716374149e-05,0.00017673696880396003,6.574381779747547e-08,0.0
7,-1.3239151476297285e-05,5.447699209617795e-06,-0.00020144076772672897,4.2738640854173195e-06,8.257157525220696e-06,1.8788260601861217e-05,0.0001778375861009866,7.535167992265942e-08,0.0
8,-1.3801477752726107e-05,5.572388689337104e-06,-0.00020640785952441971,4.4789030812404575e-06,8.832146883530573e-06,2.2278240417147886e-05,0.00017896264182906403,8.501637682579954e-08,0.0
9,-1.439276915939806e-05,5.70785667169962e-06,-0.00021149253122723578,4.675137123540983e-06,9.365014789918206e-06,2.5928054854002132e-05,0.000180114497670359,9.473927711393404e-08,0.0
10,-1.5011668221221214e-05,5.853138799872263e-06,-0.0002167038494476494,4.865295374033452e-06,9.865158220801477e-06,2.9732179860321514e-05,0.0001812952235295635,1.0452188427835672e-07,0.0
11,-1.5657164395121603e-05,6.007466791934865e-06,-0.0002220501630937771,5.051684145177066e-06,1.0340377398923918e-05,3.368670812943771e-05,0.0001825067252251352,1.143657982899267e-07,0.0
12,-1.6328549830810063e-05,6.170239556217009e-06,-0.0002275393181192407,5.236192271524616e-06,1.0797174195697726e-05,3.778919565562783e-05,0.00018375079355290087,1.2427271808270848e-07,0.0
13,-1.7025388710221e-05,6.34100413393361e-06,-0.00023317877583579124,5.4202574491867485e-06,1.1240958703315747e-05,4.203856849983971e-05,0.00018502913132378073,1.3424443595563907e-07,0.0
14,-1.7747470911132332e-05,6.519431103711711e-06,-0.00023897565822107237,5.6049592136898015e-06,1.1676215817165084e-05,4.6434876444278836e-05,0.00018634336371974202,1.442828336172329e-07,0.0
15,-1.8494749996222888e-05,6.7052805569673076e-06,-0.0002449368437585209,5.791204975342587e-06,1.210671974803803e-05,5.0978938400990335e-05,0.00018769506019664946,1.5438987675606883e-07,0.0
16,-1.926735194754036e-05,6.898406920840835e-06,-0.00025106895297158187,5.9796983220116265e-06,1.2535505827060757e-05,5.567239505503147e-05,0.00018908573117808972,1.6456761608784918e-07,0.0
17,-2.00654741622269e-05,7.098703813920619e-06,-0.0002573784957836411,6.17115144399498e-06,1.2965257412699544e-05,6.051717736401658e-05,0.000190516861727586,1.748181836503063e-07,0.0
18,-2.0889492845698215e-05,7.306160902085784e-06,-0.0002638717712305773,6.3660232066742884e-06,1.3397944401200008e-05,6.551610313856044e-05,0.00019198988863146737,1.8514379628759842e-07,0.0
19,-2.1739800442805872e-05,7.520766730970653e-06,-0.0002705553716536512,6.564928953682921e-06,1.3835569923201367e-05,7.067204413710387e-05,0.00019350631561728928,1.9554673420895698e-07,0.0
20,-2.2616913818810896e-05,7.742577539504539e-06,-0.00027743571533118836,6.7682871859276074e-06,1.4279634393920542e-05,7.598849411978539e-05,0.00019506760654276328,2.0602936809786675e-07,0.0
21,-2.352137770896721e-05,7.971662809970122e-06,-0.0002845192424888823,6.976490188843064e-06,1.4731552814281278e-05,8.146909004616069e-05,0.00019667523017911215,2.165941594821438e-07,0.0
22,-2.4453809820224565e-05,8.208123341120607e-06,-0.00029181255744037166,7.189911930413009e-06,1.519255507786373e-05,8.711784056345581e-05,0.0001983306927119383,2.2724363580471732e-07,0.0
23,-2.541487473265751e-05,8.45207965826503e-06,-0.00029932238226066787,7.408904957022387e-06,1.5663763943816558e-05,9.293900088771157e-05,0.00020003552714778757,2.3798039872219965e-07,0.0
24,-2.640529698298615e-05,8.7036787142914e-06,-0.00030705555173009844,7.63378988162614e-06,1.6146145119151428e-05,9.893713571563295e-05,0.0002017912921384085,2.4880714397420973e-07,0.0
25,-2.7425844204594328e-05,8.963083292339145e-06,-0.0003150190821336606,7.8648804439825e-06,1.664060253796304e-05,0.00010511704570301901,0.00020359958771553133,2.597266454198589e-07,0.0
26,-2.8477334768367936e-05,9.23047797640481e-06,-0.00032322010300519437,8.102457642047828e-06,1.714792036107484e-05,0.0001114838003436637,0.00020546203968236057,2.7074176801056193e-07,0.0
27,-2.956062817781239e-05,9.506061815682586e-06,-0.0003316659375411876,8.346798682917412e-06,1.7668834421509848e-05,0.00011804269734528685,0.00020738031798985012,2.8185546375317695e-07,0.0
28,-3.067661564674815e-05,9.790045388365834e-06,-0.00034036404625628077,8.59816476559652e-06,1.8204042461814813e-05,0.0001247992146528433,0.00020935612385950556,2.930707749029354e-07,0.0
29,-3.182623512385872e-05,1.0082655777684177e-05,-0.00034932210749276024,8.856809953362802e-06,1.8754187352632645e-05,0.00013175909052169014,0.00021139120817125965,3.0439083998947833e-07,0.0
30,-3.301045763202416e-05,1.0384130455898494e-05,-0.0003585479947444058,9.122987549470053e-06,1.931989505915533e-05,0.00013892825413621912,0.00021348736628392308,3.158188917637917e-07,0.0
31,-3.42302825397001e-05,1.0694714629267974e-05,-0.00036804978588457504,9.396962952825347e-06,1.9901792745415632e-05,0.00014631279969662332,0.00021564644014453036,3.273582556124176e-07,0.0
32,-3.548674978597002e-05,1.1014665760463975e-05,-0.0003778358136417822,9.678993572096145e-06,2.0500499188453733e-05,0.0001539190627372026,0.00021787032980552274,3.390123640129947e-07,0.0
33,-3.678093293836913e-05,1.134425104960371e-05,-0.00038791463537500955,9.969344115318006e-06,2.1116627484641147e-05,0.0001617535743888946,0.00022016098652428913,3.5078475063213057e-07,0.0
34,-3.8113947073255166e-05,1.1683751734190258e-05,-0.0003982950216529368,1.0268277733377585e-05,2.1750751279528585e-05,0.00016982309877585391,0.00022252041014799993,3.6267905524170204e-07,0.0
35,-3.9486928895534555e-05,1.2033449866772459e-05,-0.0004089860604430102,1.0576081280130916e-05,2.2403532605538437e-05,0.00017813455364477592,0.0002249506729159171,3.7469902540999835e-07,0.0
36,-4.090105904397561e-05,1.2393641745383339e-05,-0.0004199970848049422,1.0893039692417415e-05,2.307560320906571e-05,0.00018669510774755885,0.0002274539029327981,3.868485216942984e-07,0.0
37,-4.2357570230637667e-05,1.2764641798288963e-05,-0.0004313376787613372,1.1219426720882768e-05,2.3767540042628392e-05,0.0001955122234033522,0.00023003228550398026,3.991315228423201e-07,0.0
38,-4.3857711172532455e-05,1.3146762000349613e-05,-0.00044301775822685205,1.1555553249821151e-05,2.4480032907731003e-05,0.00020459348749068425,0.0002326880816303566,4.1155212044187593e-07,0.0
39,-4.5402780129933096e-05,1.354033045713359e-05,-0.00045504751339328696,1.1901722807000681e-05,2.52137386655623e-05,0.00021394677223121852,0.00023542361482994573,4.241145323591732e-07,0.0
40,-4.6994125378363356e-05,1.394569148046568e-05,-0.00046743741382172934,1.2258229227099879e-05,2.596928343866682e-05,0.00022358023965095625,0.00023824127229342225,4.368231094817994e-07,0.0
41,-4.863312432581876e-05,1.4363193015613302e-05,-0.000480198276101162,1.2625395283041396e-05,2.6747366804182687e-05,0.00023350224264680498,0.00024114352035503516,4.4968232230324763e-07,0.0
42,-5.0321201436372094e-05,1.4793196979579998e-05,-0.0004933412201520812,1.300354258691684e-05,2.7548679323050497e-05,0.00024372141143053205,0.0002441328944879652,4.626967804087029e-07,0.0
