,H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,-2.362172480404905e-05,1.141799636522968e-05,-0.00038325017328744095,4.266607611495225e-06,4.787290658557652e-06,1.8363737339278564e-06,0.00038453544558231614,2.8184139963522706e-08,0.0
1,-2.427071042456756e-05,1.135493767949428e-05,-0.00039555260892508746,6.79520076299488e-06,8.747212897843478e-06,6.2860921609388346e-06,0.00038658337750314644,5.6498345237105143e-08,0.0
2,-2.5180454304142343e-05,1.1422049628784433e-05,-0.00040786165503201423,8.467602832291757e-06,1.2079370328087592e-05,1.2355883692953568e-05,0.00038863226129119384,8.494156284532592e-08,0.0
3,-2.6283560478974205e-05,1.158187979527419e-05,-0.00042029649232057316,9.701420624284839e-06,1.4929516137579144e-05,1.955150108311019e-05,0.0003907022206259443,1.1351453335468579e-07,0.0
4,-2.754226810097821e-05,1.1812786270958049e-05,-0.00043294478109988474,1.0697824605492473e-05,1.740784539934192e-05,2.761831840930265e-05,0.0003928080552350126,1.4221928075526685e-07,0.0
5,-2.893374327545024e-05,1.210120303972733e-05,-0.0004458747410714143,1.1559155423296294e-05,1.959961576640551e-05,3.641617028908488e-05,0.0003949612810278314,1.710588005190934e-07,0.0
6,-3.04431586492797e-05,1.2437928969081052e-05,-0.0004591431128208351,1.2342797564681833e-05,2.1572260978783424e-05,4.586177240999899e-05,0.0003971714747099282,2.000368376413122e-07,0.0
7,-3.2060838639888635e-05,1.2816580061318303e-05,-0.0004727989786405685,1.308131025129831e-05,2.337964621570673e-05,5.590620389071401e-05,0.00039944691908111793,2.291577803018852e-07,0.0
8,-3.378046929706187e-05,1.3232646608202904e-05,-0.00048688527914636195,1.3793941004590511e-05,2.506470702764597e-05,6.652116800443157e-05,0.00040179485921462547,2.5842658392735916e-07,0.0
9,-3.559818862080275e-05,1.3682979742360463e-05,-0.0005014406737190578,1.449220904106757e-05,2.6661599620544424e-05,7.769240855034263e-05,0.0004042218166724531,2.878487130922841e-07,0.0
10,-3.751174593454411e-05,1.4165307134859614e-05,-0.0005165015717732657,1.5184659564770034e-05,2.8198074253904993e-05,8.941391410750932e-05,0.00040673393257558305,3.1743007118281374e-07,0.0
