,H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,-2.9183141627872693e-05,1.4089719073755689e-05,-0.00047359670632946373,5.4916869392389315e-06,6.166031777112148e-06,2.437142242966896e-06,0.00047455676088333957,3.850704092315579e-08,0.0
1,-3.0045452936524175e-05,1.4025597320541933e-05,-0.0004893187892961476,8.724689532190346e-06,1.1222237533270897e-05,8.316815494045054e-06,0.00047699772313943364,7.7179213190006e-08,0.0
2,-3.125218020955381e-05,1.4132729478640165e-05,-0.0005050711460965775,1.0861054327288622e-05,1.5446929907204737e-05,1.632335376475442e-05,0.000479443243533304,1.1601529493940261e-07,0.0
3,-3.271416525307297e-05,1.4361433215348367e-05,-0.0005210157736237674,1.244344281434178e-05,1.904154786100696e-05,2.580960997236995e-05,0.0004819188884189176,1.5501659485569116e-07,0.0
4,-3.438224159387616e-05,1.4683387998358775e-05,-0.0005372713081600759,1.3726552997189397e-05,2.2156747116730284e-05,3.64492970031708e-05,0.00048444337841302404,1.9418622547891482e-07,0.0
5,-3.622639549507244e-05,1.5080662295968085e-05,-0.0005539305896297732,1.4842760618669194e-05,2.4908334898869117e-05,4.8060337557884216e-05,0.0004870313611049624,2.335286484925601e-07,0.0
6,-3.8227469007571094e-05,1.5541249274820985e-05,-0.0005710706872726132,1.586519428634181e-05,2.7386892561808445e-05,6.053677702407511e-05,0.0004896949937519363,2.730493812017651e-07,0.0
7,-4.037331938603718e-05,1.6056980691904952e-05,-0.0005887581633225299,1.683423415257082e-05,2.9663894653847157e-05,7.381884414227357e-05,0.0004924447742150153,3.127548529553097e-07,0.0
8,-4.2656330316690144e-05,1.662220568209932e-05,-0.0006070515117939897,1.777352309540303e-05,3.179560245940703e-05,8.787393257856632e-05,0.0004952899260047721,3.5265229043214024e-07,0.0
9,-4.50719825005734e-05,1.7232981771985835e-05,-0.0006260041512423207,1.8698430528500003e-05,3.382665594877871e-05,0.00010268644513634007,0.0004982388707336166,3.927496236729296e-07,0.0
10,-4.761771694355414e-05,1.7886493914403488e-05,-0.0006456648250751234,1.9620866101273974e-05,3.579257433998407e-05,0.00011825026087395196,0.0005012992913228657,4.330554661982948e-07,0.0
11,-5.029246401064795e-05,1.8580751086424604e-05,-0.0006660797578960784,2.0550854997682213e-05,3.772225361271587e-05,0.00013456631075013707,0.0005044784724679826,4.7357899178382764e-07,0.0
12,-5.3096579366740314e-05,1.9314509251694764e-05,-0.0006872940842362323,2.1495989020057732e-05,3.9639386484521135e-05,0.00015164292278060156,0.0005077835261107972,5.143299553002697e-07,0.0
13,-5.60316614795269e-05,2.0087168821362844e-05,-0.0007093522069583171,2.2461720160129627e-05,4.1563276147465e-05,0.00016949493661208532,0.0005112214480111423,5.553186856589919e-07,0.0
14,-5.9100209572376746e-05,2.0898606200402232e-05,-0.0007322977156769965,2.3452532755447317e-05,4.350959034283113e-05,0.00018814153499440686,0.0005147991048943232,5.965560619622373e-07,0.0
15,-6.230539641653414e-05,2.1749044217004022e-05,-0.0007561738936023872,2.447260540337132e-05,4.549127354986954e-05,0.0002076049988924271,0.00051852331445014,6.38053506109261e-07,0.0
16,-6.565105378496576e-05,2.2639014499705376e-05,-0.0007810246809562755,2.552558256343912e-05,4.7519324147773425e-05,0.0002279109931671125,0.000522400997358609,6.798230046019833e-07,0.0
17,-6.914147837422892e-05,2.3569260947255483e-05,-0.0008068946588122288,2.6615127667903845e-05,4.960329408687442e-05,0.0002490874026405483,0.0005264391747529748,7.218770909009713e-07,0.0
18,-7.278145888352653e-05,2.4540739940271793e-05,-0.0008338294721679472,2.774452602273763e-05,5.1751636980693126e-05,0.0002711647642773816,0.0005306450349738459,7.642288565436065e-07,0.0
19,-7.657635368168699e-05,2.5554664609365517e-05,-0.0008618756574226079,2.8916237175657636e-05,5.397150089421145e-05,0.00029417681014188944,0.0005350259062925056,8.068919906652015e-07,0.0
20,-8.053170009481244e-05,2.6612295980237693e-05,-0.00089108107087293,3.0133407562821848e-05,5.6269839387181153e-05,0.0003181580227231574,0.0005395893245759471,8.498807383970981e-07,0.0
21,-8.465370539979346e-05,2.7715149246456412e-05,-0.0009214961338213833,3.139847363558713e-05,5.865291126768083e-05,0.00034314686538942625,0.000544343229695262,8.932099867642286e-07,0.0
22,-8.894884260519798e-05,2.886483108408128e-05,-0.0009531725810951365,3.271403260071581e-05,6.112667997834124e-05,0.0003691832167697076,0.0005492957680003139,9.36895267174571e-07,0.0
23,-9.3424022376274e-05,3.006310731778254e-05,-0.0009861640418329667,3.408249011556422e-05,6.369666607305674e-05,0.0003963094639783457,0.0005544553839090182,9.809528154733748e-07,0.0
24,-9.80864667667649e-05,3.131184223687588e-05,-0.0010205259617001774,3.5506402638508094e-05,6.636823778768037e-05,0.0004245697386066061,0.0005598308077104493,1.0253994868226411e-06,0.0
25,-0.00010294375249060801,3.261301265163362e-05,-0.001056315843480663,3.698834563738611e-05,6.914665419902823e-05,0.00045401023720793355,0.0005654310934138051,1.0702528614843457e-06,0.0
26,-0.0001080037911846979,3.3968693680889914e-05,-0.00109359338495357,3.853099229906022e-05,7.20371941113373e-05,0.00048467912430550964,0.0005712656404971998,1.1155312442710277e-06,0.0
27,-0.00011327485762476487,3.5381066176791815e-05,-0.0011324206910300224,4.01370838864718e-05,7.504519281754299e-05,0.0005166267247372101,0.0005773442273251056,1.1612537116650345e-06,0.0
28,-0.00011876559860742388,3.685241376170955e-05,-0.0011728625087737128,4.180943586718091e-05,7.817615328545827e-05,0.0005499056161310358,0.0005836770481893658,1.2074401463860584e-06,0.0
29,-0.00012448506576754646,3.838513849306293e-05,-0.0012149862509990164,4.355092058300578e-05,8.143563909661262e-05,0.0005845707903398716,0.0005902747169870977,1.2541112669122185e-06,0.0
30,-0.00013044270506489856,3.9981749547014824e-05,-0.0012588621886104173,4.536450103013073e-05,8.482942247378444e-05,0.0006206796344384916,0.0005971482975285044,1.3012886573899235e-06,0.0
31,-0.00013664837724391326,4.164487614090481e-05,-0.001304563365114583,4.7253239633030856e-05,8.836334467825544e-05,0.0006582919971119611,0.0006043092900058144,1.3489947885298016e-06,0.0
32,-0.00014311236100438728,4.3377261474356674e-05,-0.0013521658392588681,4.922031122492494e-05,9.204345148169368e-05,0.0006974702537989015,0.0006117696692159079,1.3972530674706363e-06,0.0
33,-0.00014984536691646752,4.518176871692292e-05,-0.0014017487157989197,5.1269014880546326e-05,9.587595194745863e-05,0.0007382793699374687,0.0006195418893705616,1.4460878624288606e-06,0.0
34,-0.00015685855530447285,4.706138169223035e-05,-0.001453394407609491,5.3402779089327734e-05,9.986731156885096e-05,0.0007807870406229228,0.0006276389253726964,1.4955245679358219e-06,0.0
35,-0.0001641635500503162,4.901921009512626e-05,-0.0015071886891367778,5.562517397908076e-05,0.00010402422572047491,0.0008250637585590875,0.000636074281205849,1.5455896274760023e-06,0.0
36,-0.0001717724673755979,5.105849519846859e-05,-0.0015632209720440214,5.7939907528389544e-05,0.00010835368236595744,0.0008711830103851323,0.0006448620333451691,1.5963105965024586e-06,0.0
37,-0.00017969793287108253,5.318261642843836e-05,-0.0016215843667504715,6.035083998186229e-05,0.00011286292681854006,0.000919221359808686,0.0006540168404114233,1.647716172603834e-06,0.0
38,-0.0001879530999466913,5.539509427383052e-05,-0.001682375882887027,6.286198714775108e-05,0.00011755951434806192,0.0009692585760928613,0.0006635539747240762,1.6998362471369264e-06,0.0
39,-0.0001965516742138677,5.769959931235302e-05,-0.0017456965297315287,6.54775289298374e-05,0.00012245127324767322,0.001021377762431315,0.0006734893380745118,1.7527019497055752e-06,0.0
40,-0.000205507932815063,6.009995547722471e-05,-0.0018116515192769269,6.820181482401157e-05,0.00012754635457916827,0.0010756654878249466,0.0006838394936842437,1.8063457023946112e-06,0.0
41,-0.00021483674589868894,6.260014657790342e-05,-0.0018803504000518036,7.103937255356867e-05,0.00013285322793989815,0.0011322119103729506,0.00069462168723467,1.8608012715019546e-06,0.0
42,-0.00022455360429605553,6.520432258436027e-05,-0.00195190729688035,7.39949167667102e-05,0.00013838071989440628,0.0011911109534994868,0.0007058538845977531,1.916103833688686e-06,0.0
43,-0.00023467463982631932,6.791680561254414e-05,-0.0020264410431186314,7.707335637710443e-05,0.00014413801398714885,0.0012524604243296193,0.0007175547926171276,1.972290021406919e-06,0.0
44,-0.000245216658864862,7.07420981801956e-05,-0.002104075451332267,8.027980613826783e-05,0.00015013468408983633,0.0013163622220885836,0.0007297439017023154,2.029397997930249e-06,0.0
45,-0.00025619716614911633,7.368489011940441e-05,-0.00218493947166209,8.361959308272276e-05,0.000156380697550784,0.0013829224788290604,0.0007424415107186521,2.0874675105828895e-06,0.0
46,-0.0002676343949263029,7.675006641135823e-05,-0.002269167421569652,8.709826656892313e-05,0.00016288643683232536,0.0014522517436019577,0.0007556687631241745,2.1465399572159867e-06,0.0
47,-0.0002795473392993832,7.994271630105652e-05,-0.002356899209837577,9.072160529688063e-05,0.0001696627102060114,0.0015244651766851169,0.0007694476821883674,2.2066584595271515e-06,0.0
48,-0.00029195578160618813,8.326814027151487e-05,-0.0024482805496812616,9.44956278294692e-05,0.00017672077358873013,0.0015996827171717563,0.0007838012045000993,2.267867925880433e-06,0.0
49,-0.00030488032825772476,8.673185983006822e-05,-0.002543463216851473,9.842660145669515e-05,0.00018407234818165264,0.0016780292999575527,0.000798753220547711,2.330215135518598e-06,0.0
50,-0.0003183424433508965,9.033962634025782e-05,-0.0026426053027048414,0.00010252105375869758,0.00019172964247365115,0.001759635060159399,0.0008143286145103041,2.3937488134283115e-06,0.0
51,-0.00033236448067229345,9.409742964443012e-05,-0.002745871448376413,0.00010678578186817616,0.00019970536970833366,0.0018446355270608276,0.0008305533010623463,2.4585197045916243e-06,0.0
52,-0.0003469697271460294,9.801150945984109e-05,-0.0028534331725414814,0.00011122786892925042,0.00020801277601912994,0.001933171887691529,0.0008474542769159392,2.524580671821336e-06,0.0
