,H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,-1.615484606931848e-05,7.824726062182152e-06,-0.000261959707966165,2.6962375343566353e-06,3.0224591776419602e-06,1.1045551122205862e-06,0.0002634504171683603,1.6158980721922015e-08,0.0
1,-1.6544446185350202e-05,7.770383658639943e-06,-0.0002698684899005757,4.30931126746418e-06,5.5573658206865495e-06,3.8016856160727846e-06,0.0002649417884212805,3.2401301781905855e-08,0.0
2,-1.7091934772139576e-05,7.795384870037548e-06,-0.0002777645901962201,5.377117006269241e-06,7.714523589580298e-06,7.490129745492458e-06,0.0002664306435496013,4.872620737882151e-08,0.0
3,-1.7756598022357526e-05,7.877216861617569e-06,-0.0002857164467197566,6.1589902272004716e-06,9.575342641324118e-06,1.1866328840948718e-05,0.0002679300322527766,6.513391824660407e-08,0.0
4,-1.85150520167755e-05,8.002601591083626e-06,-0.0002937744080062066,6.784670622326191e-06,1.1202366601617087e-05,1.6768641745729002e-05,0.0002694495541161998,8.16253460263468e-08,0.0
5,-1.9352905729701197e-05,8.163086500425883e-06,-0.0003019783775781676,7.322030396999984e-06,1.264517010955909e-05,2.2105977926883094e-05,0.00027099681645860197,9.820191539880845e-08,0.0
6,-2.026107066288249e-05,8.353098438307759e-06,-0.00031036101675224943,7.806479317883667e-06,1.3943129126395786e-05,2.782646990220198e-05,0.00027257804514565034,1.1486548469235998e-07,0.0
7,-2.12336174593145e-05,8.568790032936466e-06,-0.0003189503455590466,8.257008194224429e-06,1.5127969668911439e-05,3.389999622539631e-05,0.00027419858063307576,1.3161826381671892e-07,0.0
8,-2.226633583021678e-05,8.80730087882587e-06,-0.00032777033879553683,8.685862900241658e-06,1.6225296093172534e-05,4.030676031035907e-05,0.00027586299166196834,1.4846278118607574e-07,0.0
9,-2.3356179284004443e-05,9.066421929858437e-06,-0.0003368427662723929,9.1021547720602e-06,1.725622123148729e-05,4.703331957125461e-05,0.0002775754262378965,1.6540181384026483e-07,0.0
10,-2.4501134235709884e-05,9.344510349582565e-06,-0.00034618781831183715,9.512102675669382e-06,1.8238154306474716e-05,5.407201592431856e-05,0.0002793397309066605,1.8243838484123882e-07,0.0
11,-2.5699993820778957e-05,9.640368898615144e-06,-0.0003558243444472519,9.919913711776014e-06,1.9185430110261897e-05,6.141955351245786e-05,0.0002811594962930758,1.9957574184412095e-07,0.0
12,-2.6952143946781573e-05,9.953132479811371e-06,-0.00036577005914656575,1.0328722185101094e-05,2.0109842059715867e-05,6.907559268173084e-05,0.00028303809634493474,2.168173420534825e-07,0.0
13,-2.8257417659453982e-05,1.0282189034670767e-05,-0.0003760417413749378,1.0741087778061101e-05,2.102110775128842e-05,7.704188123139822e-05,0.00028497872639209645,2.3416684687691635e-07,0.0
14,-2.9616078540215048e-05,1.0627161127879023e-05,-0.00038665555566007754,1.1159019300730626e-05,2.1927119950833007e-05,8.532224133064332e-05,0.00028698446437800843,2.516281121981679e-07,0.0
15,-3.102864679536178e-05,1.0987800773848659e-05,-0.0003976276304052289,1.1584555354965109e-05,2.283471709845943e-05,9.392161765116455e-05,0.00028905838115178106,2.692051703718715e-07,0.0
16,-3.249591411721271e-05,1.1364008609969759e-05,-0.00040897368512967183,1.2019316930949864e-05,2.374960690226507e-05,0.0001028462951851661,0.0002912034693591837,2.8690225935006405e-07,0.0
17,-3.401891140523291e-05,1.1755801339191462e-05,-0.0004207095516395212,1.2464758057588377e-05,2.4676695133378897e-05,0.00011210374187106376,0.0002934227428622224,3.047237813091369e-07,0.0
18,-3.559886563591884e-05,1.2163290373815559e-05,-0.0004328511673970646,1.292215307886978e-05,2.5620258703238667e-05,0.00012170242110114317,0.0002957192354546599,3.226743212562504e-07,0.0
19,-3.7237209337404286e-05,1.2586684735889911e-05,-0.0004454146338304317,1.3392608090735114e-05,2.6583938338490888e-05,0.00013165184137633887,0.0002980960119749769,3.407586514044236e-07,0.0
20,-3.893553352659462e-05,1.302626612922024e-05,-0.0004584162606646788,1.3877155708373227e-05,2.757090785445603e-05,0.00014196230600978008,0.0003005561767571164,3.589817323273802e-07,0.0
21,-4.0695575521294585e-05,1.3482380073550827e-05,-0.00047187265391095736,1.4376737219308897e-05,2.8583984704825333e-05,0.00015264488831466207,0.0003031028904061942,3.7734871371057257e-07,0.0
