,H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,-1.236285216234215e-05,6.006239769847176e-06,-0.00020001828707015543,1.7663352652021421e-06,2.0181272790945252e-06,7.925346326934274e-07,0.00020178592475719135,1.1977528468971234e-08,0.0
1,-1.2638057584681567e-05,5.970821422043475e-06,-0.0002055106709622378,2.777781058316269e-06,3.7001923895485296e-06,2.7019848666316796e-06,0.00020297392781560815,2.4020994771242443e-08,0.0
2,-1.3021095304112868e-05,5.989534507037631e-06,-0.00021099621869260095,3.4279730080422754e-06,5.120281012625228e-06,5.283032488041683e-06,0.00020416036307210252,3.6129908864460376e-08,0.0
3,-1.3482541382752184e-05,6.046325158700113e-06,-0.00021651752744853336,3.899132989025636e-06,6.334616372907577e-06,8.317150918460942e-06,0.00020535453896428356,4.8304427907740355e-08,0.0
4,-1.4006406805844474e-05,6.132242573918139e-06,-0.0002221049538478191,4.273635174743031e-06,7.385841343681059e-06,1.1696007857881586e-05,0.0002065630885083303,6.054519510946578e-08,0.0
5,-1.4582816932716333e-05,6.241598164424843e-06,-0.00022778234608084372,4.592900946282282e-06,8.30775260013965e-06,1.53588360240632e-05,0.00020779122207884376,7.2853199806339e-08,0.0
6,-1.5205290497374104e-05,6.370524991002499e-06,-0.00023356958553439578,4.878681039438662e-06,9.127589537465506e-06,1.9269567858251454e-05,0.00020904328290308495,8.522970252678203e-08,0.0
7,-1.586941826996598e-05,6.516295541314718e-06,-0.00023948327096991155,5.142818740285436e-06,9.86708950009225e-06,2.3405912647731365e-05,0.00021032289659870737,9.767621174639823e-08,0.0
8,-1.6572121625501608e-05,6.67691139521221e-06,-0.0002455379761930869,5.3921970465341935e-06,1.0543846219220344e-05,2.7753702662532333e-05,0.0002116332460631205,1.1019443196891202e-07,0.0
9,-1.7311173771048163e-05,6.850859742814565e-06,-0.0002517463800633895,5.631370334196439e-06,1.1172048589955243e-05,3.230338901825533e-05,0.00021297709988997543,1.2278625924064954e-07,0.0
10,-1.8084912436270777e-05,7.036947821504365e-06,-0.0002581199619514604,5.8640547728862e-06,1.1763330756523994e-05,3.7048122908813344e-05,0.00021435696439302653,1.3545373497674819e-07,0.0
11,-1.8892163212155703e-05,7.234251834729033e-06,-0.0002646694064933496,6.0931945531249395e-06,1.2327284406429335e-05,4.198346780904516e-05,0.0002157751720611011,1.4819904107576546e-07,0.0
12,-1.973218556390969e-05,7.442084518556216e-06,-0.00027140477627472873,6.320924932312891e-06,1.2871792446798512e-05,4.7107216146559914e-05,0.0002172339193018025,1.6102449260838132e-07,0.0
13,-2.0604578990855722e-05,7.659945715776826e-06,-0.00027833559137661673,6.548831535785831e-06,1.3403326414387658e-05,5.241885033907068e-05,0.00021873528383256695,1.739325298845736e-07,0.0
14,-2.1509196801474843e-05,7.887474986466677e-06,-0.00028547096514322767,6.778240193724338e-06,1.3927232539278302e-05,5.7919034157107575e-05,0.00022028125435718545,1.8692571094015627e-07,0.0
15,-2.2446119131463763e-05,8.124437025502423e-06,-0.0002928196388309425,7.010216959986906e-06,1.444785928221114e-05,6.360949984569047e-05,0.0002218737381363186,2.0000671269678194e-07,0.0
16,-2.3415622919253673e-05,8.37070444438719e-06,-0.00030039005163338587,7.245633071543904e-06,1.4968687309230091e-05,6.949289510674859e-05,0.00022351457629200713,2.131783287226036e-07,0.0
17,-2.4418098556949557e-05,8.626200842890747e-06,-0.00030819082489811186,7.485393411298919e-06,1.54928389801851e-05,7.557239713019657e-05,0.00022520564964344708,2.2644344704301807e-07,0.0
18,-2.5454104987356208e-05,8.890940186718983e-06,-0.00031623038662201004,7.730177165083013e-06,1.6022759751309327e-05,8.185201280704092e-05,0.00022694879662431335,2.3980507490067856e-07,0.0
19,-2.6524262311615394e-05,9.164967669589237e-06,-0.0003245171441935554,7.980604185618187e-06,1.656066816769073e-05,8.833604911263224e-05,0.00022874585102811796,2.5326634152237274e-07,0.0
20,-2.762930868725989e-05,9.448382300857507e-06,-0.0003330596704562193,8.23724173339931e-06,1.7108436896331385e-05,9.50294050470708e-05,0.00023059868270043835,2.6683046538190874e-07,0.0
21,-2.8770047214768635e-05,9.741311613580961e-06,-0.0003418666635587141,8.500607596844958e-06,1.7667778285807948e-05,0.00010193732375874194,0.0002325091887439044,2.805007746024725e-07,0.0
22,-2.9947383683443683e-05,1.004392989660036e-05,-0.00035094696729765385,8.77116817836967e-06,1.8240107518458947e-05,0.00010906556671792309,0.00023447929795256445,2.9428071718101027e-07,0.0
23,-3.116228542354043e-05,1.0356436098653477e-05,-0.00036030961942968805,9.049359000571062e-06,1.8826724795217973e-05,0.00011642022972902796,0.00023651098137971333,3.0817385004466487e-07,0.0
24,-3.24157958131624e-05,1.067906189725607e-05,-0.00036996382578579354,9.335576995171766e-06,1.9428746101665358e-05,0.0001240078060854456,0.0002386062466673553,3.2218385206184335e-07,0.0
25,-3.3709006628427264e-05,1.1012057280226825e-05,-0.0003799189791124789,9.630197566711786e-06,2.0047216032631298e-05,0.00013183505817448266,0.00024076714216862005,3.363145182335298e-07,0.0
26,-3.5043075225411664e-05,1.1355697044192577e-05,-0.00039018472549406106,9.933579449792115e-06,2.0683076595665705e-05,0.0001399091064084756,0.0002429957714509288,3.5056977041793946e-07,0.0
