,H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,-1.896154042075235e-05,9.181698734606954e-06,-0.00030734937886721115,3.1769835986494378e-06,3.5843324134098533e-06,1.3805877623126022e-06,0.0003089663150078389,2.100177114565619e-08,0.0
1,-1.9446771819505226e-05,9.129188462313274e-06,-0.00031671786044767865,5.041519224378186e-06,6.558866353613363e-06,4.721929752208575e-06,0.00031067102120782043,4.2107266849974984e-08,0.0
2,-2.012541268157648e-05,9.173420749386742e-06,-0.00032608513609163914,6.2654681112721276e-06,9.066558248654056e-06,9.266405616629838e-06,0.0003123753803839751,6.331566329766598e-08,0.0
3,-2.0946856611153005e-05,9.28645080511425e-06,-0.00033553506048003627,7.16241445409807e-06,1.1212370849020733e-05,1.4641208567252295e-05,0.0003140948449965287,8.462741917512526e-08,0.0
4,-2.1882775602113725e-05,9.452183108950349e-06,-0.0003451289475766532,7.882105106276791e-06,1.3076044532907655e-05,2.065463392957763e-05,0.00031584071259019184,1.0604391086260975e-07,0.0
5,-2.2915705664107416e-05,9.66036293793185e-06,-0.0003549151346634613,8.502267127163948e-06,1.4720093278426342e-05,2.7198661231725556e-05,0.000317621888564897,1.275671874239727e-07,0.0
6,-2.4034618135232708e-05,9.904222315552563e-06,-0.00036493341722700876,9.062964976038121e-06,1.6193949180472724e-05,3.4211995451154546e-05,0.00031944570358969124,1.4919984933223562e-07,0.0
7,-2.5232149731266104e-05,1.017901214485883e-05,-0.00037521768027462825,9.58682873041861e-06,1.753705986501444e-05,4.165758569574257e-05,0.000321318398615702,1.709449541578636e-07,0.0
8,-2.6503225464684e-05,1.0481257061425496e-05,-0.00038579769525706655,1.0088214235749552e-05,1.8781151040118545e-05,4.9512036342224744e-05,0.0003232454560828091,1.9280595942313178e-07,0.0
9,-2.78443762990894e-05,1.0808375718374272e-05,-0.00039670034355477463,1.0576807645439256e-05,1.9951992257208977e-05,5.7760932117852294e-05,0.0003252318254504106,2.1478666457853716e-07,0.0
10,-2.9253414684312526e-05,1.115850391095919e-05,-0.00040795008130606124,1.1059037849760286e-05,2.1070306365690405e-05,6.639674779317453e-05,0.0003272820088731634,2.3689119762592556e-07,0.0
11,-3.07290960075411e-05,1.1530298016059897e-05,-0.00041956980557694283,1.1539663355090568e-05,2.215290001998582e-05,7.54166953545702e-05,0.00032940022086497354,2.591239738039521e-07,0.0
12,-3.2270861004732424e-05,1.192279829139287e-05,-0.00043158110534554826,1.2022536156440288e-05,2.3213481101456477e-05,8.482122655362552e-05,0.0003315904345530166,2.8148969434892836e-07,0.0
13,-3.387870293379078e-05,1.2335346796635504e-05,-0.00044400475878631,1.2510901942214434e-05,2.4263350893663163e-05,9.46133954217108e-05,0.00033385647334740673,3.039933184700998e-07,0.0
14,-3.555309445236294e-05,1.2767540060453013e-05,-0.00045686107521147504,1.3007458046095744e-05,2.5311877610896636e-05,0.00010479857992840186,0.00033620207395977013,3.266400582205157e-07,0.0
15,-3.729492042620176e-05,1.3219188808710062e-05,-0.0004701701069920849,1.3514435776954757e-05,2.636685483452044e-05,0.00011538418716385988,0.0003386309254591404,3.4943537510105954e-07,0.0
16,-3.910541028799923e-05,1.3690279438032215e-05,-0.000483951798939539,1.403372612411397e-05,2.7434802806376673e-05,0.00012637931907961733,0.00034114669680164575,3.7238497775230693e-07,0.0
17,-4.098605562573646e-05,1.4180925874352599e-05,-0.0004982262084684879,1.4567031414073035e-05,2.8521359728045678e-05,0.000137794374854866,0.00034375307739987874,3.9549482300811556e-07,0.0
18,-4.293865014729572e-05,1.4691392689627537e-05,-0.0005130134060971085,1.5115790386211948e-05,2.963109713046996e-05,0.00014964124613632245,0.00034645375878618925,4.1877111558300987e-07,0.0
19,-4.496512921480222e-05,1.522199703477053e-05,-0.0005283340415739205,1.5681449103605793e-05,3.076837791779365e-05,0.0001619325874880148,0.00034925253893114714,4.4222031339084786e-07,0.0
20,-4.706776984890608e-05,1.5773228270988225e-05,-0.0005442087207686334,1.626511376023499e-05,3.193634221434633e-05,0.00017468274982861725,0.0003521532074207693,4.658491225833457e-07,0.0
21,-4.924888926417194e-05,1.6345561666135693e-05,-0.000560659134843076,1.6868093674612868e-05,3.313854375713443e-05,0.0001879064069750954,0.00035515975352841986,4.896645058495894e-07,0.0
22,-5.151109541823305e-05,1.6939614402473395e-05,-0.0005777070846581118,1.7491408458291915e-05,3.4377586552997165e-05,0.00020161971054907915,0.0003582761864261094,5.1367368739378e-07,0.0
23,-5.385704458992778e-05,1.7556008949505114e-05,-0.0005953749701426989,1.8136086418389582e-05,3.565624792563152e-05,0.00021583916192585248,0.000361506625303849,5.378842093990782e-07,0.0
24,-5.628957732569756e-05,1.8195437799073864e-05,-0.0006136858930809667,1.8803115722404718e-05,3.6977025351520506e-05,0.0002305822692907629,0.0003648553183720499,5.623038708522969e-07,0.0
25,-5.881166768809821e-05,1.8858632266544972e-05,-0.0006326638419561391,1.9493584212830976e-05,3.8342385950152866e-05,0.000245867289566794,0.00036832667690478747,5.869407431271024e-07,0.0
26,-6.142640989693362e-05,1.954636097603885e-05,-0.0006523335280009789,2.0208545461859918e-05,3.975478151391319e-05,0.00026171320175311303,0.00037192524498073427,6.118032122532189e-07,0.0
27,-6.413708433525974e-05,2.0259456742100487e-05,-0.0006727205795088462,2.0949069597269922e-05,4.121648238833119e-05,0.0002781400198506474,0.00037565573528769485,6.368999780622246e-07,0.0
28,-6.69470902263694e-05,2.099878324883663e-05,-0.0006938515310170131,2.1716257575501936e-05,4.27298312345244e-05,0.00029516848200452945,0.0003795230271283917,6.622400515982785e-07,0.0
29,-6.986000221819103e-05,2.1765264312152947e-05,-0.0007157537925100009,2.251115630177904e-05,4.429703946483064e-05,0.00031282034115381283,0.00038353216071370554,6.878327819108396e-07,0.0
30,-7.287953051982224e-05,2.255986075234113e-05,-0.0007384557508587419,2.3334853036258608e-05,4.592036350617184e-05,0.00033111816037633985,0.0003876883558493473,7.136878581053706e-07,0.0
31,-7.600953401923057e-05,2.3383579073582538e-05,-0.0007619867024987924,2.4188407755423938e-05,4.7602043099664065e-05,0.0003500853917548963,0.0003919969995081891,7.398153262670775e-07,0.0
32,-7.925401805296133e-05,2.4237465510715314e-05,-0.0007863770070050001,2.5072935623443508e-05,4.934436596794037e-05,0.0003697463582409892,0.0003964636741142183,7.662256006546565e-07,0.0
33,-8.261712819948053e-05,2.512260420294559e-05,-0.0008116580465486881,2.5989581033691163e-05,5.1149679684155544e-05,0.0003901262302975507,0.0004010941500539021,7.929294759235903e-07,0.0
34,-8.610317344534619e-05,2.6040123638127962e-05,-0.0008378623890173756,2.6939542838415356e-05,5.302038837267396e-05,0.0004112511537572082,0.0004058944157111502,8.199381451460691e-07,0.0
35,-8.971660841861308e-05,2.6991188801785972e-05,-0.0008650237552397317,2.7924085248276366e-05,5.495899789561114e-05,0.00043314815709104596,0.0004108706714130501,8.472632085752331e-07,0.0
36,-9.34620725332338e-05,2.797701704453742e-05,-0.0008931771365828829,2.8944487115667067e-05,5.696805683304781e-05,0.00045584538035606123,0.0004160293510729845,8.749166938186879e-07,0.0
37,-9.734436600422772e-05,2.8998865339497502e-05,-0.0009223588187598243,3.0002109853386494e-05,5.905023437966889e-05,0.00047937193756451715,0.00042137712656199815,9.029110649841334e-07,0.0
38,-0.00010136847892697273,3.0058044826408782e-05,-0.0009526063816802423,3.1098314118524987e-05,6.120824406421398e-05,0.0005037580907018541,0.0004269209076532446,9.312592429685824e-07,0.0
39,-0.00010553958662299758,3.1155914849724536e-05,-0.0009839588148259112,3.223451998860724e-05,6.344490499190845e-05,0.0005290352237380293,0.00043266786326396186,9.599746166772466e-07,0.0
40,-0.0001098630510006127,3.2293885077699245e-05,-0.0010164564715710069,3.3412190661029856e-05,6.576311598393762e-05,0.0005552358467767905,0.0004386254130055514,9.890710666108106e-07,0.0
41,-0.00011434443558454797,3.347341948033435e-05,-0.0010501411814474893,3.463282592268393e-05,6.816586817499737e-05,0.0005823936926264609,0.00044480124785276976,1.018562974791017e-06,0.0
42,-0.00011898950126617739,3.469603291534543e-05,-0.001085056291058572,3.589800468587899e-05,7.06562670850067e-05,0.0006105436847408386,0.00045120333764318035,1.0484652544994428e-06,0.0
43,-0.00012380421966737713,3.596329670627153e-05,-0.0011212466991089517,3.720934942112924e-05,7.323751790656985e-05,0.0006397220238692512,0.00045783993751477136,1.0787933583357874e-06,0.0
44,-0.0001287947821119377,3.727683916529495e-05,-0.0011587589821912062,3.8568555488923855e-05,7.591295360963959e-05,0.0006699662416875799,0.0004647196110421907,1.109563309514933e-06,0.0
45,-0.0001339676025332245,3.8638347224870755e-05,-0.0011976413891315002,3.997738053692162e-05,7.868602491605723e-05,0.0007013152181010219,0.000471851229173132,1.1407917127211905e-06,0.0
46,-0.0001393293352650912,4.004957140288011e-05,-0.0012379439657402682,4.143763880018045e-05,8.156030924771143e-05,0.0007338092925967719,0.0004792439931757941,1.17249578202102e-06,0.0
47,-0.00014488687496753332,4.1512325158720876e-05,-0.0012797185740603392,4.2951215972998785e-05,8.453951589403968e-05,0.0007674902604881205,0.0004869074381561277,1.2046933578651087e-06,0.0
48,-0.00015064737197338627,4.3028489953768226e-05,-0.0013230189752965827,4.4520056295048214e-05,8.762748228971676e-05,0.0008024014674990019,0.0004948514483002305,1.2374029322033237e-06,0.0
49,-0.000156618236844842,4.4600015580367196e-05,-0.0013679008916789618,4.614617797606183e-05,9.082818680072344e-05,0.000838587836258889,0.00050308626823648,1.2706436712827797e-06,0.0
50,-0.00016280715086017627,4.6228923480263e-05,-0.001414422067552277,4.7831670279481105e-05,9.414574613087983e-05,0.0008760959288292946,0.0005116225142524655,1.304435440069184e-06,0.0
51,-0.00016922207601262218,4.7917308869547474e-05,-0.0014626423606070712,4.957870023150158e-05,9.758442870565457e-05,0.0009149740089215215,0.0005204711910612521,1.3387988302166384e-06,0.0
52,-0.0001758712630698041,4.9667343027317045e-05,-0.0015126237971304964,5.138951568900362e-05,0.00010114865529910739,0.0009552720890599505,0.0005296437019419124,1.373755183009771e-06,0.0
53,-0.00018276326615326619,5.14812769750014e-05,-0.001564430686596353,5.326644603677157e-05,0.00010484301146180198,0.0009970420218512193,0.0005391518698016494,1.4093266231757978e-06,0.0
54,-0.00018990694852793544,5.3361442958429966e-05,-0.0016181296664892664,5.521190835735625e-05,0.00010867224927320789,0.00104033753295351,0.0005490079453957721,1.4455360789254932e-06,0.0
55,-0.00019731150116843386,5.5310259540374825e-05,-0.0016737898353088373,5.7228405606178176e-05,0.00011264129648289332,0.001085214335752183,0.000559224631773538,1.482407322103787e-06,0.0
56,-0.00020498644713299566,5.73302324477958e-05,-0.001731482795075396,5.931853367325164e-05,0.00011675526203279969,0.0011317301569979477,0.0005698150920704061,1.519964986190676e-06,0.0
