,H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,-1.0717457943472308e-05,5.20409471725536e-06,-0.00017358920323189012,1.5920240196439089e-06,1.7924856027248428e-06,6.431389092284861e-07,0.00017506579738665407,9.120539855776646e-09,0.0
1,-1.0942805828937877e-05,5.1642742155589376e-06,-0.00017842999049518093,2.540956065621111e-06,3.3099722732209746e-06,2.2168848003093888e-06,0.0001761224159130393,1.8293056369118593e-08,0.0
2,-1.1259687149989383e-05,5.170699947992534e-06,-0.0001832555543437856,3.1615126793424267e-06,4.609747173218739e-06,4.370140021886426e-06,0.00017717562459102897,2.7517080305861473e-08,0.0
3,-1.1643525591839957e-05,5.209903977716924e-06,-0.00018810334571008427,3.61336415188869e-06,5.73631799990074e-06,6.916822462636953e-06,0.0001782336700857888,3.679262399212684e-08,0.0
4,-1.208086913729359e-05,5.274315751077807e-06,-0.00019300017381619457,3.97151988343203e-06,6.723595344509428e-06,9.763036549417877e-06,0.00017930245534269706,4.6120082353925026e-08,0.0
5,-1.256336449398517e-05,5.3590993249474705e-06,-0.00019796696734839054,4.275208602099154e-06,7.598619202649399e-06,1.2855316471916679e-05,0.00018038658811398892,5.550012677408369e-08,0.0
6,-1.3085456245069508e-05,5.460923350984486e-06,-0.00020302130100141979,4.5461745550775365e-06,8.383573238265355e-06,1.6161215088052095e-05,0.00018148993737994635,6.493363416344107e-08,0.0
7,-1.3643411691377064e-05,5.577453034358968e-06,-0.00020817804503771544,4.796269131256263e-06,9.096466547253802e-06,1.966106994517878e-05,0.0001826157763973418,7.442167370286946e-08,0.0
8,-1.4234604247936498e-05,5.706971249560336e-06,-0.00021345001865864037,5.032460937783077e-06,9.752005989712204e-06,2.3342292648835267e-05,0.00018376692660310173,8.396547758425442e-08,0.0
9,-1.4857171325864952e-05,5.848181984251916e-06,-0.00021884879938532738,5.2591189075732374e-06,1.0362357262804901e-05,2.7196810274216818e-05,0.00018494593586965477,9.356641269067312e-08,0.0
10,-1.5509735919480316e-05,6.000075369506289e-06,-0.0002243845885704066,5.47941538135676e-06,1.0937510350692705e-05,3.121904851632584e-05,0.000186155048887855,1.0322598415030884e-07,0.0
11,-1.619128247551317e-05,6.16184556086434e-06,-0.00023006684797830386,5.69599711010066e-06,1.148583196421904e-05,3.540516264044863e-05,0.00018739634738101563,1.1294579716873073e-07,0.0
12,-1.6901120015438945e-05,6.332865873203004e-06,-0.00023590450378190174,5.910958975443291e-06,1.2014344570346806e-05,3.9752931796286073e-05,0.00018867179501973734,1.2272756232414216e-07,0.0
13,-1.763884479200916e-05,6.512666826069393e-06,-0.0002419060507760047,6.125859686903407e-06,1.2528928660927474e-05,4.4261606928696735e-05,0.0001899832603763321,1.325730890846924e-07,0.0
14,-1.8404283635271467e-05,6.7009062753487375e-06,-0.0002480796013057675,6.3418842091845626e-06,1.303450001717637e-05,4.8931582454560585e-05,0.00019133252770367013,1.4248428109856182e-07,0.0
15,-1.919742830876538e-05,6.897332811343037e-06,-0.0002544330052595941,6.560066970242225e-06,1.3535235976923513e-05,5.3764011316065e-05,0.00019272132336334286,1.524631304428662e-07,0.0
16,-2.0018455919279344e-05,7.101797037485289e-06,-0.00026097381598127263,6.781187933601652e-06,1.403452322516547e-05,5.876094366720134e-05,0.0001941513083163205,1.6251172077775614e-07,0.0
17,-2.0867635244727137e-05,7.314200147512552e-06,-0.0002677094358721358,7.006018313944646e-06,1.4535299798247558e-05,6.392481044545346e-05,0.00019562411018888334,1.7263222282143065e-07,0.0
18,-2.1745385131378428e-05,7.534520141627219e-06,-0.00027464721106567453,7.2351642738043815e-06,1.5039952729813845e-05,6.925878803778944e-05,0.00019714134412417326,1.8282688984480675e-07,0.0
19,-2.265218950580843e-05,7.76276252291082e-06,-0.00028179464758973794,7.469289705420024e-06,1.555067800602031e-05,7.47663484229734e-05,0.00019870466038822166,1.930980500001403e-07,0.0
20,-2.3588622697356852e-05,7.998984066766995e-06,-0.00028915905874770385,7.70888563244712e-06,1.606928055118567e-05,8.04514163651167e-05,0.0002003156666948513,2.0344813469287522e-07,0.0
21,-2.4555320500172962e-05,8.243267443443275e-06,-0.00029674791139703877,7.954434734068702e-06,1.6597415929154122e-05,8.631822965639757e-05,0.00020197600447837853,2.1387965576959452e-07,0.0
22,-2.5552996755220437e-05,8.495730381669639e-06,-0.0003045687982479098,8.20638697476701e-06,1.713651966572553e-05,9.23714199819802e-05,0.00020368734280214835,2.2439519683943735e-07,0.0
23,-2.6582409538046525e-05,8.756508446864776e-06,-0.0003126294478837112,8.465162709260864e-06,1.7687945871822658e-05,9.861586241621717e-05,0.00020545138054483373,2.3499743275851494e-07,0.0
24,-2.7644396252432632e-05,9.025772214716477e-06,-0.0003209377366087733,8.731151977828622e-06,1.8252835312700103e-05,0.00010505683521762654,0.00020726984900716578,2.4568913116843366e-07,0.0
25,-2.8739838469847705e-05,9.303708567657231e-06,-0.0003295017241043123,9.004727860157007e-06,1.8832269675601666e-05,0.00011169986355535755,0.00020914451977005794,2.5647314532861177e-07,0.0
26,-2.986967700290601e-05,9.590528907475257e-06,-0.00033832963197272844,9.286239261700175e-06,1.9427202497834397e-05,0.00011855078592513028,0.00021107719995846314,2.673524250312002e-07,0.0
27,-3.1034890829197e-05,9.886458050388333e-06,-0.00034742986173083335,9.57602397065027e-06,2.0038547268785286e-05,0.00012561565705069736,0.0002130697362074487,2.7833001206041814e-07,0.0
28,-3.223651087828937e-05,1.0191739737625267e-05,-0.00035681103870852495,9.874409455520605e-06,2.0667148245778284e-05,0.00013290081877988775,0.00021512402432022934,2.894090477731425e-07,0.0
29,-3.347561222002965e-05,1.0506632549369899e-05,-0.00036648201776855215,1.0181717906878272e-05,2.1313812454144408e-05,0.00014041286377815967,0.00021724201052601726,3.005927740122357e-07,0.0
