,H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,-6.190128712917091e-06,3.013346875004167e-06,-0.00010015808648545337,8.011762465373014e-07,9.054725369705426e-07,3.1291921823363715e-07,0.0001013111494113858,4.150910239005517e-09,0.0
1,-6.298294028720675e-06,2.986854085988709e-06,-0.0001027158760862281,1.2825743109523958e-06,1.6832968135221833e-06,1.0777910204304858e-06,0.00010197532562234029,8.328261714680602e-09,0.0
2,-6.450205371519298e-06,2.982631656442857e-06,-0.00010526105177962436,1.5991023370366505e-06,2.358029722503819e-06,2.1227838398929834e-06,0.0001026361777977632,1.2531797504152542e-08,0.0
3,-6.634376291159035e-06,2.9944217472287682e-06,-0.00010780994948748833,1.827187680568298e-06,2.948448957851216e-06,3.3595312129743703e-06,0.0001032979747179056,1.6761462119141294e-08,0.0
4,-6.844193058196509e-06,3.018545720358954e-06,-0.00011037437078290908,2.005253577921225e-06,3.469333837275005e-06,4.740613218301405e-06,0.00010396380012906846,2.1017358180532927e-08,0.0
5,-7.0754342019381634e-06,3.052594897262076e-06,-0.00011296377357150255,2.1543147091793026e-06,3.932847128822874e-06,6.238026100084256e-06,0.00010463612524310891,2.5299694983289003e-08,0.0
6,-7.325355846139e-06,3.094949578489007e-06,-0.00011558602277962376,2.28551793142449e-06,4.349037929482704e-06,7.835259497497597e-06,0.00010531700491538915,2.960877347981244e-08,0.0
7,-7.592056939236729e-06,3.144451228369263e-06,-0.00011824772145979339,2.4051008341196653e-06,4.726213520436859e-06,9.521903663415484e-06,0.0001060081641783025,3.3944974386358755e-08,0.0
8,-7.874174910781855e-06,3.200243659236692e-06,-0.00012095442169813962,2.5165508804475907e-06,5.071249525492844e-06,1.1291190431669402e-05,0.00010671105336320107,3.830874887387278e-08,0.0
9,-8.170713753647717e-06,3.2616689272635535e-06,-0.00012371120061862697,2.621953009168705e-06,5.389960775755528e-06,1.3138632425423201e-05,0.0001074269986360339,4.270059862980964e-08,0.0
10,-8.48087719893265e-06,3.3281859125577342e-06,-0.0001265225971286348,2.722995505399799e-06,5.687254724583999e-06,1.5060731640643198e-05,0.00010815718546360993,4.7121080772790795e-08,0.0
11,-8.804017373254496e-06,3.39934311261438e-06,-0.00012939266065243406,2.8211595071089326e-06,5.967273327425016e-06,1.705465992236199e-05,0.0001089026713555941,5.157080058414238e-08,0.0
