,H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0,-2.199150169903767e-05,1.0647447063233774e-05,-0.0003562765355764832,3.6750169464608272e-06,4.175432242642718e-06,1.6974955030667656e-06,0.0003580457466877345,2.6898832382256527e-08,0.0
1,-2.2585603372951708e-05,1.0600443586124113e-05,-0.00036719819690452974,5.788344800599457e-06,7.601599676752141e-06,5.766994154917727e-06,0.00035997249329796456,5.3924761123449746e-08,0.0
2,-2.3412430983263647e-05,1.0669326403910431e-05,-0.0003781349828513286,7.16345728816057e-06,1.0460968144850616e-05,1.1270795012596115e-05,0.00036190179004608615,8.107693898838291e-08,0.0
3,-2.4410358288306655e-05,1.0820118339967933e-05,-0.00038918733311477365,8.170472839225075e-06,1.2886240192818519e-05,1.7760892283287075e-05,0.0003638516115709943,1.0835617678737616e-07,0.0
4,-2.554519989734683e-05,1.1033422752785408e-05,-0.0004004283839585161,8.981569782589218e-06,1.4977412788107123e-05,2.5010369372382523e-05,0.0003658350447005594,1.3576445943924854e-07,0.0
5,-2.679611394429736e-05,1.1297000939034055e-05,-0.00041191583839788584,9.683499404223584e-06,1.681215126276193e-05,3.2893582894971485e-05,0.0003678624132112293,1.6330462996289292e-07,0.0
6,-2.815001523253036e-05,1.1602824769495682e-05,-0.00042369685277580667,1.0319966029960961e-05,1.8451052875235637e-05,4.133989154682513e-05,0.0003699421525465204,1.9098024029916492e-07,0.0
7,-2.9598100955173288e-05,1.1945219787347105e-05,-0.0004358118384935807,1.0916495364412083e-05,1.9942092117788373e-05,5.0305846402844846e-05,0.0003720814903544252,2.1879542193639586e-07,0.0
8,-3.1134376272596526e-05,1.2320071116075496e-05,-0.00044829626764192337,1.1489238540086192e-05,2.1323449351588246e-05,5.9764360372278784e-05,0.0003742867697248612,2.46754809629967e-07,0.0
9,-3.275492972738849e-05,1.2724419859739288e-05,-0.00046118198426124327,1.2048570888936804e-05,2.2625506024910025e-05,6.96998698031866e-05,0.00037656368392184207,2.74863490016938e-07,0.0
10,-3.4457362448633036e-05,1.3156145430792955e-05,-0.00047449822885955827,1.2601761035198178e-05,2.387248920135149e-05,8.01046088948609e-05,0.0003789174597916849,3.031269543028756e-07,0.0
11,-3.624036464469188e-05,1.361373369551355e-05,-0.0004882722764987548,1.3154463488726175e-05,2.5083845500622664e-05,9.097607539766496e-05,0.00038135297198311656,3.315510778026608e-07,0.0
12,-3.810347065338079e-05,1.4096134318657349e-05,-0.0005025300774022905,1.3711306480879896e-05,2.6275333648607395e-05,0.0001023157738901051,0.0003838748576315517,3.601420858697116e-07,0.0
13,-4.0046929853400416e-05,1.4602678863046891e-05,-0.0005172968079072642,1.4276040891258099e-05,2.745980816821807e-05,0.00011412868832217218,0.0003864876149749141,3.8890654105523794e-07,0.0
14,-4.207159357219566e-05,1.513301490799158e-05,-0.0005325971668096409,1.4851694179735891e-05,2.8647779420330725e-05,0.00012642276414141836,0.00038919565639574424,4.178513366157085e-07,0.0
15,-4.41787919637802e-05,1.5687036531986912e-05,-0.0005484556279247793,1.5440813384305904e-05,2.9847944410216213e-05,0.0001392082882452843,0.00039200335362530437,4.4698369146191157e-07,0.0
16,-4.637025277116955e-05,1.6264837143794548e-05,-0.0005648966480130715,1.6045612860887757e-05,3.1067568535186295e-05,0.0001524974961403622,0.0003949150749543133,4.7631114969707036e-07,0.0
17,-4.864805866797382e-05,1.6866682054516707e-05,-0.0005819448603754047,1.666803126002235e-05,3.231274805931708e-05,0.00016630439621083184,0.00039793521987756367,5.058415811268441e-07,0.0
18,-5.1014652708195526e-05,1.7493010504370065e-05,-0.0005996250970122998,1.7309713293900938e-05,3.358841080178352e-05,0.00018064480888158824,0.0004010682230569496,5.355831819028855e-07,0.0
19,-5.347266001072776e-05,1.814432480078725e-05,-0.0006179630775954145,1.7972345070470418e-05,3.489929304039383e-05,0.00019553555259925833,0.00040431867762390645,5.655444713260339e-07,0.0
20,-5.602506945817171e-05,1.8821301817974623e-05,-0.0006369847539487067,1.8657271115643266e-05,3.624899233499748e-05,0.00021099530598515609,0.00040769121784741514,5.957343056918825e-07,0.0
21,-5.8674956505223104e-05,1.9524642445304954e-05,-0.0006567166895694357,1.9365807222446586e-05,3.7641155545292515e-05,0.00022704329193371067,0.0004111905869925534,6.261619353508313e-07,0.0
22,-6.14256383048428e-05,2.0255142670269823e-05,-0.0006771862653289852,2.009920083361243e-05,3.907900941657854e-05,0.00024370003957598782,0.00041482167419416166,6.568369432176817e-07,0.0
23,-6.428059564362591e-05,2.1013648535009414e-05,-0.00069842187028634,2.0858791713373963e-05,4.0565713053095135e-05,0.0002609869947828834,0.0004185895485857368,6.877692598672989e-07,0.0
24,-6.724350662612573e-05,2.180107663986462e-05,-0.0007204527854572688,2.1645856479027464e-05,4.210422535401277e-05,0.0002789267259546254,0.00042249943843820063,7.18969217663659e-07,0.0
25,-7.031824181747956e-05,2.261840404827794e-05,-0.0007433094271712183,2.2461728728051177e-05,4.369741863238147e-05,0.00029754289532135935,0.00042655677472414234,7.504475344855766e-07,0.0
26,-7.350887460791196e-05,2.3466679107526925e-05,-0.0007670231680796992,2.33076517006504e-05,4.5347995848421e-05,0.0003168603416382036,0.00043076715905318873,7.822153396204175e-07,0.0
27,-7.681966846034217e-05,2.4347007130630846e-05,-0.0007916265892574023,2.418490794685558e-05,4.705863649547131e-05,0.0003369050131875012,0.0004351364087776869,8.142841795985925e-07,0.0
28,-8.025506137302995e-05,2.526054953407527e-05,-0.0008171532609617324,2.509473015669957e-05,4.883196430191278e-05,0.0003577038945732795,0.00043967051772850874,8.466660402863702e-07,0.0
29,-8.381968231548095e-05,2.6208524364896516e-05,-0.0008436379867644259,2.603837203589632e-05,5.067060001311404e-05,0.0003792850994197931,0.0004443756998876826,8.793733585242555e-07,0.0
30,-8.751832310704288e-05,2.7192193179666386e-05,-0.0008711167737165489,2.7017149077225017e-05,5.257723531390733e-05,0.00040167771618841404,0.00044925838402472306,9.124190396559989e-07,0.0
31,-9.13559723145365e-05,2.8212873160252333e-05,-0.0008996269857612479,2.8032418120660215e-05,5.455460304243262e-05,0.0004249120061506835,0.00045432524112439915,9.458164773564017e-07,0.0
32,-9.5337796619875e-05,2.92719270899092e-05,-0.0009292073661926623,2.908561916702238e-05,5.660554538507317e-05,0.0004490193032184015,0.000459583188384089,9.795795680419676e-07,0.0
33,-9.94691825858095e-05,3.03707806909219e-05,-0.0009598981501871494,3.017821186421332e-05,5.873294778986735e-05,0.00047403226037323745,0.0004650394093215799,1.0137227331390315e-06,0.0
34,-0.00010375571407998961,3.151091025522079e-05,-0.000991741099123705,3.131173953952591e-05,6.093981971173552e-05,0.0004999847228695351,0.0004707013598942336,1.0482609334438296e-06,0.0
35,-0.00010820320365830751,3.269385793297983e-05,-0.001024779513370573,3.24877452459202e-05,6.322921750863049e-05,0.0005269119158944833,0.0004765767707559109,1.0832096909554676e-06,0.0
36,-0.00011281768357328584,3.392122417005888e-05,-0.0010590583296264343,3.3707839359800754e-05,6.560430867410116e-05,0.0005548503912395277,0.0004826736646477895,1.1185851084420512e-06,0.0
37,-0.00011760541482130033,3.519467253303805e-05,-0.0010946241113426894,3.49736682928539e-05,6.806834472852089e-05,0.0005838380820663281,0.0004890003546523577,1.154403890891009e-06,0.0
38,-0.00012257289290972735,3.6515928572461895e-05,-0.0011315251763332989,3.628695570238487e-05,7.062469806636252e-05,0.0006139143365374089,0.0004955654669912626,1.1906833731452662e-06,0.0
39,-0.00012772685482288396,3.788678300944167e-05,-0.0011698116061719117,3.764948084086842e-05,7.327685033398821e-05,0.0006451199625951247,0.0005023779426787966,1.2274415365758837e-06,0.0
